Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?,Regular price,Categories,Tags,Images,Parent,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 4 default,Meta: dimensions,Meta: ean
variation,MU02007701,,1,0,visible,,Dimensiuni: 32 * 40 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_01_2_1.jpg,MU0200,10,Size,12/14,,1,,Color,Alb,,1,,,,,,,,,,,,[32cm]·[40cm],8435782510072
variation,MU02000002,,1,0,visible,,Dimensiuni: 32 * 41 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_02_2_1.jpg,MU0200,11,Size,XS,,1,,Color,Negru,,1,,,,,,,,,,,,[32cm]·[41cm],8435782508826
variation,MU02000102,,1,0,visible,,Dimensiuni: 35 * 42 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_02_2_1.jpg,MU0200,12,Size,S,,1,,Color,Negru,,1,,,,,,,,,,,,[35cm]·[42cm],8435782508963
variation,MU02000202,,1,0,visible,,Dimensiuni: 37 * 44 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_02_2_1.jpg,MU0200,13,Size,M,,1,,Color,Negru,,1,,,,,,,,,,,,[37cm]·[44cm],8435782509106
variation,MU02000302,,1,0,visible,,Dimensiuni: 39 * 46 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_02_2_1.jpg,MU0200,14,Size,L,,1,,Color,Negru,,1,,,,,,,,,,,,[39cm]·[46cm],8435782509243
variation,MU02000402,,1,0,visible,,Dimensiuni: 42 * 49 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_02_2_1.jpg,MU0200,15,Size,XL,,1,,Color,Negru,,1,,,,,,,,,,,,[42cm]·[49cm],8435782509380
variation,MU02000502,,1,0,visible,,Dimensiuni: 45 * 52 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_02_2_1.jpg,MU0200,16,Size,2XL,,1,,Color,Negru,,1,,,,,,,,,,,,[45cm]·[52cm],8435782509526
variation,MU02000602,,1,0,visible,,Dimensiuni: 48 * 54 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_02_2_1.jpg,MU0200,17,Size,3XL,,1,,Color,Negru,,1,,,,,,,,,,,,[48cm]·[54cm],8435782509663
variation,MU02007502,,1,0,visible,,Dimensiuni: 25 * 31 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_02_2_1.jpg,MU0200,18,Size,4/6,,1,,Color,Negru,,1,,,,,,,,,,,,[25cm]·[31cm],8435782509809
variation,MU02007602,,1,0,visible,,Dimensiuni: 29 * 38 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_02_2_1.jpg,MU0200,19,Size,8/10,,1,,Color,Negru,,1,,,,,,,,,,,,[29cm]·[38cm],8435782509946
variation,MU02007702,,1,0,visible,,Dimensiuni: 32 * 40 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_02_2_1.jpg,MU0200,20,Size,12/14,,1,,Color,Negru,,1,,,,,,,,,,,,[32cm]·[40cm],8435782510089
variation,MU02000003,,1,0,visible,,Dimensiuni: 32 * 41 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_03_2_1.jpg,MU0200,21,Size,XS,,1,,Color,Galben,,1,,,,,,,,,,,,[32cm]·[41cm],8435782508833
variation,MU02000103,,1,0,visible,,Dimensiuni: 35 * 42 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_03_2_1.jpg,MU0200,22,Size,S,,1,,Color,Galben,,1,,,,,,,,,,,,[35cm]·[42cm],8435782508970
variation,MU02000203,,1,0,visible,,Dimensiuni: 37 * 44 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_03_2_1.jpg,MU0200,23,Size,M,,1,,Color,Galben,,1,,,,,,,,,,,,[37cm]·[44cm],8435782509113
variation,MU02000303,,1,0,visible,,Dimensiuni: 39 * 46 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_03_2_1.jpg,MU0200,24,Size,L,,1,,Color,Galben,,1,,,,,,,,,,,,[39cm]·[46cm],8435782509250
variation,MU02000403,,1,0,visible,,Dimensiuni: 42 * 49 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_03_2_1.jpg,MU0200,25,Size,XL,,1,,Color,Galben,,1,,,,,,,,,,,,[42cm]·[49cm],8435782509397
variation,MU02000503,,1,0,visible,,Dimensiuni: 45 * 52 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_03_2_1.jpg,MU0200,26,Size,2XL,,1,,Color,Galben,,1,,,,,,,,,,,,[45cm]·[52cm],8435782509533
variation,MU02000603,,1,0,visible,,Dimensiuni: 48 * 54 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_03_2_1.jpg,MU0200,27,Size,3XL,,1,,Color,Galben,,1,,,,,,,,,,,,[48cm]·[54cm],8435782509670
variation,MU02007503,,1,0,visible,,Dimensiuni: 25 * 31 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_03_2_1.jpg,MU0200,28,Size,4/6,,1,,Color,Galben,,1,,,,,,,,,,,,[25cm]·[31cm],8435782509816
variation,MU02007603,,1,0,visible,,Dimensiuni: 29 * 38 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_03_2_1.jpg,MU0200,29,Size,8/10,,1,,Color,Galben,,1,,,,,,,,,,,,[29cm]·[38cm],8435782509953
variation,MU02007703,,1,0,visible,,Dimensiuni: 32 * 40 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_03_2_1.jpg,MU0200,30,Size,12/14,,1,,Color,Galben,,1,,,,,,,,,,,,[32cm]·[40cm],8435782510096
variation,MU02000005,,1,0,visible,,Dimensiuni: 32 * 41 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_05_2_1.jpg,MU0200,31,Size,XS,,1,,Color,Albastru regal,,1,,,,,,,,,,,,[32cm]·[41cm],8435782508840
variation,MU02000105,,1,0,visible,,Dimensiuni: 35 * 42 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_05_2_1.jpg,MU0200,32,Size,S,,1,,Color,Albastru regal,,1,,,,,,,,,,,,[35cm]·[42cm],8435782508987
variation,MU02000205,,1,0,visible,,Dimensiuni: 37 * 44 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_05_2_1.jpg,MU0200,33,Size,M,,1,,Color,Albastru regal,,1,,,,,,,,,,,,[37cm]·[44cm],8435782509120
variation,MU02000305,,1,0,visible,,Dimensiuni: 39 * 46 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_05_2_1.jpg,MU0200,34,Size,L,,1,,Color,Albastru regal,,1,,,,,,,,,,,,[39cm]·[46cm],8435782509267
variation,MU02000405,,1,0,visible,,Dimensiuni: 42 * 49 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_05_2_1.jpg,MU0200,35,Size,XL,,1,,Color,Albastru regal,,1,,,,,,,,,,,,[42cm]·[49cm],8435782509403
variation,MU02000505,,1,0,visible,,Dimensiuni: 45 * 52 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_05_2_1.jpg,MU0200,36,Size,2XL,,1,,Color,Albastru regal,,1,,,,,,,,,,,,[45cm]·[52cm],8435782509540
variation,MU02000605,,1,0,visible,,Dimensiuni: 48 * 54 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_05_2_1.jpg,MU0200,37,Size,3XL,,1,,Color,Albastru regal,,1,,,,,,,,,,,,[48cm]·[54cm],8435782509687
variation,MU02007505,,1,0,visible,,Dimensiuni: 25 * 31 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_05_2_1.jpg,MU0200,38,Size,4/6,,1,,Color,Albastru regal,,1,,,,,,,,,,,,[25cm]·[31cm],8435782509823
variation,MU02007605,,1,0,visible,,Dimensiuni: 29 * 38 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_05_2_1.jpg,MU0200,39,Size,8/10,,1,,Color,Albastru regal,,1,,,,,,,,,,,,[29cm]·[38cm],8435782509960
variation,MU02007705,,1,0,visible,,Dimensiuni: 32 * 40 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_05_2_1.jpg,MU0200,40,Size,12/14,,1,,Color,Albastru regal,,1,,,,,,,,,,,,[32cm]·[40cm],8435782510102
variation,MU02000010,,1,0,visible,,Dimensiuni: 32 * 41 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_10_2_1.jpg,MU0200,41,Size,XS,,1,,Color,Sky blue,,1,,,,,,,,,,,,[32cm]·[41cm],8435782508857
variation,MU02000110,,1,0,visible,,Dimensiuni: 35 * 42 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_10_2_1.jpg,MU0200,42,Size,S,,1,,Color,Sky blue,,1,,,,,,,,,,,,[35cm]·[42cm],8435782508994
variation,MU02000210,,1,0,visible,,Dimensiuni: 37 * 44 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_10_2_1.jpg,MU0200,43,Size,M,,1,,Color,Sky blue,,1,,,,,,,,,,,,[37cm]·[44cm],8435782509137
variation,MU02000310,,1,0,visible,,Dimensiuni: 39 * 46 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_10_2_1.jpg,MU0200,44,Size,L,,1,,Color,Sky blue,,1,,,,,,,,,,,,[39cm]·[46cm],8435782509274
variation,MU02000410,,1,0,visible,,Dimensiuni: 42 * 49 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_10_2_1.jpg,MU0200,45,Size,XL,,1,,Color,Sky blue,,1,,,,,,,,,,,,[42cm]·[49cm],8435782509410
variation,MU02000510,,1,0,visible,,Dimensiuni: 45 * 52 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_10_2_1.jpg,MU0200,46,Size,2XL,,1,,Color,Sky blue,,1,,,,,,,,,,,,[45cm]·[52cm],8435782509557
variation,MU02000610,,1,0,visible,,Dimensiuni: 48 * 54 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_10_2_1.jpg,MU0200,47,Size,3XL,,1,,Color,Sky blue,,1,,,,,,,,,,,,[48cm]·[54cm],8435782509694
variation,MU02007510,,1,0,visible,,Dimensiuni: 25 * 31 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_10_2_1.jpg,MU0200,48,Size,4/6,,1,,Color,Sky blue,,1,,,,,,,,,,,,[25cm]·[31cm],8435782509830
variation,MU02007610,,1,0,visible,,Dimensiuni: 29 * 38 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_10_2_1.jpg,MU0200,49,Size,8/10,,1,,Color,Sky blue,,1,,,,,,,,,,,,[29cm]·[38cm],8435782509977
variation,MU02007710,,1,0,visible,,Dimensiuni: 32 * 40 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_10_2_1.jpg,MU0200,50,Size,12/14,,1,,Color,Sky blue,,1,,,,,,,,,,,,[32cm]·[40cm],8435782510119
variation,MU020000176,,1,0,visible,,Dimensiuni: 32 * 41 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_176_2_1.jpg,MU0200,51,Size,XS,,1,,Color,Fluor turcoaz,,1,,,,,,,,,,,,[32cm]·[41cm],8435782508864
variation,MU020001176,,1,0,visible,,Dimensiuni: 35 * 42 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_176_2_1.jpg,MU0200,52,Size,S,,1,,Color,Fluor turcoaz,,1,,,,,,,,,,,,[35cm]·[42cm],8435782509007
variation,MU020002176,,1,0,visible,,Dimensiuni: 37 * 44 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_176_2_1.jpg,MU0200,53,Size,M,,1,,Color,Fluor turcoaz,,1,,,,,,,,,,,,[37cm]·[44cm],8435782509144
variation,MU020003176,,1,0,visible,,Dimensiuni: 39 * 46 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_176_2_1.jpg,MU0200,54,Size,L,,1,,Color,Fluor turcoaz,,1,,,,,,,,,,,,[39cm]·[46cm],8435782509281
variation,MU020004176,,1,0,visible,,Dimensiuni: 42 * 49 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_176_2_1.jpg,MU0200,55,Size,XL,,1,,Color,Fluor turcoaz,,1,,,,,,,,,,,,[42cm]·[49cm],8435782509427
variation,MU020005176,,1,0,visible,,Dimensiuni: 45 * 52 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_176_2_1.jpg,MU0200,56,Size,2XL,,1,,Color,Fluor turcoaz,,1,,,,,,,,,,,,[45cm]·[52cm],8435782509564
variation,MU020006176,,1,0,visible,,Dimensiuni: 48 * 54 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_176_2_1.jpg,MU0200,57,Size,3XL,,1,,Color,Fluor turcoaz,,1,,,,,,,,,,,,[48cm]·[54cm],8435782509700
variation,MU020075176,,1,0,visible,,Dimensiuni: 25 * 31 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_176_2_1.jpg,MU0200,58,Size,4/6,,1,,Color,Fluor turcoaz,,1,,,,,,,,,,,,[25cm]·[31cm],8435782509847
variation,MU020076176,,1,0,visible,,Dimensiuni: 29 * 38 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_176_2_1.jpg,MU0200,59,Size,8/10,,1,,Color,Fluor turcoaz,,1,,,,,,,,,,,,[29cm]·[38cm],8435782509984
variation,MU020077176,,1,0,visible,,Dimensiuni: 32 * 40 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_176_2_1.jpg,MU0200,60,Size,12/14,,1,,Color,Fluor turcoaz,,1,,,,,,,,,,,,[32cm]·[40cm],8435782510126
variation,MU020000221,,1,0,visible,,Dimensiuni: 32 * 41 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_221_2_1.jpg,MU0200,61,Size,XS,,1,,Color,Galben fluor,,1,,,,,,,,,,,,[32cm]·[41cm],8435782508871
variation,MU020001221,,1,0,visible,,Dimensiuni: 35 * 42 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_221_2_1.jpg,MU0200,62,Size,S,,1,,Color,Galben fluor,,1,,,,,,,,,,,,[35cm]·[42cm],8435782509014
variation,MU020002221,,1,0,visible,,Dimensiuni: 37 * 44 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_221_2_1.jpg,MU0200,63,Size,M,,1,,Color,Galben fluor,,1,,,,,,,,,,,,[37cm]·[44cm],8435782509151
variation,MU020003221,,1,0,visible,,Dimensiuni: 39 * 46 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_221_2_1.jpg,MU0200,64,Size,L,,1,,Color,Galben fluor,,1,,,,,,,,,,,,[39cm]·[46cm],8435782509298
variation,MU020004221,,1,0,visible,,Dimensiuni: 42 * 49 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_221_2_1.jpg,MU0200,65,Size,XL,,1,,Color,Galben fluor,,1,,,,,,,,,,,,[42cm]·[49cm],8435782509434
variation,MU020005221,,1,0,visible,,Dimensiuni: 45 * 52 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_221_2_1.jpg,MU0200,66,Size,2XL,,1,,Color,Galben fluor,,1,,,,,,,,,,,,[45cm]·[52cm],8435782509571
variation,MU020006221,,1,0,visible,,Dimensiuni: 48 * 54 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_221_2_1.jpg,MU0200,67,Size,3XL,,1,,Color,Galben fluor,,1,,,,,,,,,,,,[48cm]·[54cm],8435782509717
variation,MU020075221,,1,0,visible,,Dimensiuni: 25 * 31 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_221_2_1.jpg,MU0200,68,Size,4/6,,1,,Color,Galben fluor,,1,,,,,,,,,,,,[25cm]·[31cm],8435782509854
variation,MU020076221,,1,0,visible,,Dimensiuni: 29 * 38 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_221_2_1.jpg,MU0200,69,Size,8/10,,1,,Color,Galben fluor,,1,,,,,,,,,,,,[29cm]·[38cm],8435782509991
variation,MU020077221,,1,0,visible,,Dimensiuni: 32 * 40 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_221_2_1.jpg,MU0200,70,Size,12/14,,1,,Color,Galben fluor,,1,,,,,,,,,,,,[32cm]·[40cm],8435782510133
variation,MU020000222,,1,0,visible,,Dimensiuni: 32 * 41 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_222_2_1.jpg,MU0200,71,Size,XS,,1,,Color,Fluor verde,,1,,,,,,,,,,,,[32cm]·[41cm],8435782508888
variation,MU020001222,,1,0,visible,,Dimensiuni: 35 * 42 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_222_2_1.jpg,MU0200,72,Size,S,,1,,Color,Fluor verde,,1,,,,,,,,,,,,[35cm]·[42cm],8435782509021
variation,MU020002222,,1,0,visible,,Dimensiuni: 37 * 44 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_222_2_1.jpg,MU0200,73,Size,M,,1,,Color,Fluor verde,,1,,,,,,,,,,,,[37cm]·[44cm],8435782509168
variation,MU020003222,,1,0,visible,,Dimensiuni: 39 * 46 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_222_2_1.jpg,MU0200,74,Size,L,,1,,Color,Fluor verde,,1,,,,,,,,,,,,[39cm]·[46cm],8435782509304
variation,MU020004222,,1,0,visible,,Dimensiuni: 42 * 49 cm,taxable,1,0,0,47.25,,,https://static.musaibrand.com/images/models/0200/model/large/0200_222_2_1.jpg,MU0200,75,Size,XL,,1,,Color,Fluor verde,,1,,,,,,,,,,,,[42cm]·[49cm],8435782509441
