Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?,Regular price,Categories,Tags,Images,Parent,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 4 default,Meta: dimensions,Meta: ean
variation,MU04002802,,1,0,visible,,Dimensiuni: 50 * 68 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400/model/large/0400_02_2_1.jpg,MU0400,13,Size,14,,1,,Color,Negru,,1,,,,,,,,,,,,[50cm]·[68cm],8435782524222
variation,MU04000055,,1,0,visible,,Dimensiuni: 53 * 71 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400/model/large/0400_55_2_1.jpg,MU0400,14,Size,XS,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[53cm]·[71cm],8435782523997
variation,MU04000155,,1,0,visible,,Dimensiuni: 55 * 73 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400/model/large/0400_55_2_1.jpg,MU0400,15,Size,S,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[55cm]·[73cm],8435782524017
variation,MU04000255,,1,0,visible,,Dimensiuni: 57 * 75 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400/model/large/0400_55_2_1.jpg,MU0400,16,Size,M,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[57cm]·[75cm],8435782524031
variation,MU04000355,,1,0,visible,,Dimensiuni: 59 * 77 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400/model/large/0400_55_2_1.jpg,MU0400,17,Size,L,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[59cm]·[77cm],8435782524055
variation,MU04000455,,1,0,visible,,Dimensiuni: 63 * 79 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400/model/large/0400_55_2_1.jpg,MU0400,18,Size,XL,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[63cm]·[79cm],8435782524079
variation,MU04000555,,1,0,visible,,Dimensiuni: 67 * 81 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400/model/large/0400_55_2_1.jpg,MU0400,19,Size,2XL,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[67cm]·[81cm],8435782524093
variation,MU04000655,,1,0,visible,,Dimensiuni: 70 * 83 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400/model/large/0400_55_2_1.jpg,MU0400,20,Size,3XL,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[70cm]·[83cm],8435782524116
variation,MU04002255,,1,0,visible,,Dimensiuni: 36 * 46 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400/model/large/0400_55_2_1.jpg,MU0400,21,Size,4,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[36cm]·[46cm],8435782524130
variation,MU04002455,,1,0,visible,,Dimensiuni: 39 * 50 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400/model/large/0400_55_2_1.jpg,MU0400,22,Size,6,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[39cm]·[50cm],8435782524154
variation,MU04002555,,1,0,visible,,Dimensiuni: 42 * 54 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400/model/large/0400_55_2_1.jpg,MU0400,23,Size,8,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[42cm]·[54cm],8435782524178
variation,MU04002655,,1,0,visible,,Dimensiuni: 45 * 58 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400/model/large/0400_55_2_1.jpg,MU0400,24,Size,10,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[45cm]·[58cm],8435782524192
variation,MU04002755,,1,0,visible,,Dimensiuni: 48 * 62 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400/model/large/0400_55_2_1.jpg,MU0400,25,Size,12,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[48cm]·[62cm],8435782524215
variation,MU04002855,,1,0,visible,,Dimensiuni: 50 * 68 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400/model/large/0400_55_2_1.jpg,MU0400,26,Size,14,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[50cm]·[68cm],8435782524239
variable,MU0400-K,Jachetă - Maji Copii,1,0,visible,,<h4>Dimensiuni</h4><table style='border-collapse:collapse;margin:8px 0'><tr><th style='padding:4px 12px;border:1px solid #ddd;text-align:left'>Mărime</th><th style='padding:4px 12px;border:1px solid #ddd;text-align:left'>Dimensiuni</th></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>XS</td><td style='padding:4px 12px;border:1px solid #ddd'>53 * 71 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>S</td><td style='padding:4px 12px;border:1px solid #ddd'>55 * 73 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>M</td><td style='padding:4px 12px;border:1px solid #ddd'>57 * 75 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>L</td><td style='padding:4px 12px;border:1px solid #ddd'>59 * 77 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>XL</td><td style='padding:4px 12px;border:1px solid #ddd'>63 * 79 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>2XL</td><td style='padding:4px 12px;border:1px solid #ddd'>67 * 81 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>3XL</td><td style='padding:4px 12px;border:1px solid #ddd'>70 * 83 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>4</td><td style='padding:4px 12px;border:1px solid #ddd'>36 * 46 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>6</td><td style='padding:4px 12px;border:1px solid #ddd'>39 * 50 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>8</td><td style='padding:4px 12px;border:1px solid #ddd'>42 * 54 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>10</td><td style='padding:4px 12px;border:1px solid #ddd'>45 * 58 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>12</td><td style='padding:4px 12px;border:1px solid #ddd'>48 * 62 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>14</td><td style='padding:4px 12px;border:1px solid #ddd'>50 * 68 cm</td></tr></table>,taxable,1,0,0,,Jachete,MUSAI,"https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_02_1_1.jpg,https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_55_1_1.jpg,https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_02_2_1.jpg,https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_55_2_1.jpg",,0,Size,"XS, S, M, L, XL, 2XL, 3XL, 4, 6, 8, 10, 12, 14",1,1,,Color,"Negru, Albastru marin",1,1,,Gender,Unisex,1,1,,Dimensiuni,"[53cm]·[71cm], [55cm]·[73cm], [57cm]·[75cm], [59cm]·[77cm], [63cm]·[79cm], [67cm]·[81cm], [70cm]·[83cm], [36cm]·[46cm], [39cm]·[50cm], [42cm]·[54cm], [45cm]·[58cm], [48cm]·[62cm], [50cm]·[68cm]",1,0,,,
variation,MU04000002-K,,1,0,visible,,Dimensiuni: 53 * 71 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_02_2_1.jpg,MU0400-K,1,Size,XS,,1,,Color,Negru,,1,,,,,,,,,,,,[53cm]·[71cm],8435782523980
variation,MU04000102-K,,1,0,visible,,Dimensiuni: 55 * 73 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_02_2_1.jpg,MU0400-K,2,Size,S,,1,,Color,Negru,,1,,,,,,,,,,,,[55cm]·[73cm],8435782524000
variation,MU04000202-K,,1,0,visible,,Dimensiuni: 57 * 75 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_02_2_1.jpg,MU0400-K,3,Size,M,,1,,Color,Negru,,1,,,,,,,,,,,,[57cm]·[75cm],8435782524024
variation,MU04000302-K,,1,0,visible,,Dimensiuni: 59 * 77 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_02_2_1.jpg,MU0400-K,4,Size,L,,1,,Color,Negru,,1,,,,,,,,,,,,[59cm]·[77cm],8435782524048
variation,MU04000402-K,,1,0,visible,,Dimensiuni: 63 * 79 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_02_2_1.jpg,MU0400-K,5,Size,XL,,1,,Color,Negru,,1,,,,,,,,,,,,[63cm]·[79cm],8435782524062
variation,MU04000502-K,,1,0,visible,,Dimensiuni: 67 * 81 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_02_2_1.jpg,MU0400-K,6,Size,2XL,,1,,Color,Negru,,1,,,,,,,,,,,,[67cm]·[81cm],8435782524086
variation,MU04000602-K,,1,0,visible,,Dimensiuni: 70 * 83 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_02_2_1.jpg,MU0400-K,7,Size,3XL,,1,,Color,Negru,,1,,,,,,,,,,,,[70cm]·[83cm],8435782524109
variation,MU04002202-K,,1,0,visible,,Dimensiuni: 36 * 46 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_02_2_1.jpg,MU0400-K,8,Size,4,,1,,Color,Negru,,1,,,,,,,,,,,,[36cm]·[46cm],8435782524123
variation,MU04002402-K,,1,0,visible,,Dimensiuni: 39 * 50 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_02_2_1.jpg,MU0400-K,9,Size,6,,1,,Color,Negru,,1,,,,,,,,,,,,[39cm]·[50cm],8435782524147
variation,MU04002502-K,,1,0,visible,,Dimensiuni: 42 * 54 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_02_2_1.jpg,MU0400-K,10,Size,8,,1,,Color,Negru,,1,,,,,,,,,,,,[42cm]·[54cm],8435782524161
variation,MU04002602-K,,1,0,visible,,Dimensiuni: 45 * 58 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_02_2_1.jpg,MU0400-K,11,Size,10,,1,,Color,Negru,,1,,,,,,,,,,,,[45cm]·[58cm],8435782524185
variation,MU04002702-K,,1,0,visible,,Dimensiuni: 48 * 62 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_02_2_1.jpg,MU0400-K,12,Size,12,,1,,Color,Negru,,1,,,,,,,,,,,,[48cm]·[62cm],8435782524208
variation,MU04002802-K,,1,0,visible,,Dimensiuni: 50 * 68 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_02_2_1.jpg,MU0400-K,13,Size,14,,1,,Color,Negru,,1,,,,,,,,,,,,[50cm]·[68cm],8435782524222
variation,MU04000055-K,,1,0,visible,,Dimensiuni: 53 * 71 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_55_2_1.jpg,MU0400-K,14,Size,XS,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[53cm]·[71cm],8435782523997
variation,MU04000155-K,,1,0,visible,,Dimensiuni: 55 * 73 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_55_2_1.jpg,MU0400-K,15,Size,S,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[55cm]·[73cm],8435782524017
variation,MU04000255-K,,1,0,visible,,Dimensiuni: 57 * 75 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_55_2_1.jpg,MU0400-K,16,Size,M,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[57cm]·[75cm],8435782524031
variation,MU04000355-K,,1,0,visible,,Dimensiuni: 59 * 77 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_55_2_1.jpg,MU0400-K,17,Size,L,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[59cm]·[77cm],8435782524055
variation,MU04000455-K,,1,0,visible,,Dimensiuni: 63 * 79 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_55_2_1.jpg,MU0400-K,18,Size,XL,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[63cm]·[79cm],8435782524079
variation,MU04000555-K,,1,0,visible,,Dimensiuni: 67 * 81 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_55_2_1.jpg,MU0400-K,19,Size,2XL,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[67cm]·[81cm],8435782524093
variation,MU04000655-K,,1,0,visible,,Dimensiuni: 70 * 83 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_55_2_1.jpg,MU0400-K,20,Size,3XL,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[70cm]·[83cm],8435782524116
variation,MU04002255-K,,1,0,visible,,Dimensiuni: 36 * 46 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_55_2_1.jpg,MU0400-K,21,Size,4,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[36cm]·[46cm],8435782524130
variation,MU04002455-K,,1,0,visible,,Dimensiuni: 39 * 50 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_55_2_1.jpg,MU0400-K,22,Size,6,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[39cm]·[50cm],8435782524154
variation,MU04002555-K,,1,0,visible,,Dimensiuni: 42 * 54 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_55_2_1.jpg,MU0400-K,23,Size,8,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[42cm]·[54cm],8435782524178
variation,MU04002655-K,,1,0,visible,,Dimensiuni: 45 * 58 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_55_2_1.jpg,MU0400-K,24,Size,10,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[45cm]·[58cm],8435782524192
variation,MU04002755-K,,1,0,visible,,Dimensiuni: 48 * 62 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_55_2_1.jpg,MU0400-K,25,Size,12,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[48cm]·[62cm],8435782524215
variation,MU04002855-K,,1,0,visible,,Dimensiuni: 50 * 68 cm,taxable,1,0,0,105,,,https://static.musaibrand.com/images/models/0400-K/model/large/0400-K_55_2_1.jpg,MU0400-K,26,Size,14,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[50cm]·[68cm],8435782524239
variable,MU0401,jachetă căptușit - Kanzu,1,0,visible,,"<p>Jachetă căptușită unisex, cu glugă fixă, confecționat din poliester reciclat.<br>· Windproof<br>· Padde protection</p><p><strong>Compoziție:</strong> Material principal: 100% poliester reciclat· Căptușeală matlasată: 100% tafta din poliester · Căptușeală interioară (taftă): 100% poliester taftă</p><p><br>· Glugă fixă cu căptușeală. <br>· Apărătoare pentru bărbie. <br>· Fermoar frontal acoperit cu bandă de închidere și dublu cursor  . <br>· Două buzunare laterale cu fermoar. <br>· Manșete elastice. <br>· Acces intern pentru reprocesare în partea din spate și stânga a pieptului.<br>· Detaliu cu logo cauciucat în zona pieptului.</p><h4>Dimensiuni</h4><table style='border-collapse:collapse;margin:8px 0'><tr><th style='padding:4px 12px;border:1px solid #ddd;text-align:left'>Mărime</th><th style='padding:4px 12px;border:1px solid #ddd;text-align:left'>Dimensiuni</th></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>XS</td><td style='padding:4px 12px;border:1px solid #ddd'>52 * 72 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>S</td><td style='padding:4px 12px;border:1px solid #ddd'>56 * 76 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>M</td><td style='padding:4px 12px;border:1px solid #ddd'>59 * 78 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>L</td><td style='padding:4px 12px;border:1px solid #ddd'>62 * 80 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>XL</td><td style='padding:4px 12px;border:1px solid #ddd'>65 * 82 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>2XL</td><td style='padding:4px 12px;border:1px solid #ddd'>69 * 84 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>3XL</td><td style='padding:4px 12px;border:1px solid #ddd'>73 * 86 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>4</td><td style='padding:4px 12px;border:1px solid #ddd'>40 * 54 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>6</td><td style='padding:4px 12px;border:1px solid #ddd'>42 * 57 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>8</td><td style='padding:4px 12px;border:1px solid #ddd'>44 * 60 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>10</td><td style='padding:4px 12px;border:1px solid #ddd'>46 * 63 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>12</td><td style='padding:4px 12px;border:1px solid #ddd'>48 * 66 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>14</td><td style='padding:4px 12px;border:1px solid #ddd'>50 * 69 cm</td></tr></table>",taxable,1,0,0,,Jachete,MUSAI,"https://static.musaibrand.com/images/models/0401/model/large/0401_02222_1_1.jpg,https://static.musaibrand.com/images/models/0401/model/large/0401_02258_1_1.jpg,https://static.musaibrand.com/images/models/0401/model/large/0401_0260_1_1.jpg,https://static.musaibrand.com/images/models/0401/model/large/0401_5505_1_1.jpg,https://static.musaibrand.com/images/models/0401/model/large/0401_02222_2_1.jpg,https://static.musaibrand.com/images/models/0401/model/large/0401_02258_2_1.jpg,https://static.musaibrand.com/images/models/0401/model/large/0401_0260_2_1.jpg,https://static.musaibrand.com/images/models/0401/model/large/0401_5505_2_1.jpg",,0,Size,"XS, S, M, L, XL, 2XL, 3XL, 4, 6, 8, 10, 12, 14",1,1,,Color,"Negru/Fluor verde, Negru / Gri deschis, Negru/roșu, Albastru marin / Albastru regal",1,1,,Gender,Unisex,1,1,,Dimensiuni,"[52cm]·[72cm], [56cm]·[76cm], [59cm]·[78cm], [62cm]·[80cm], [65cm]·[82cm], [69cm]·[84cm], [73cm]·[86cm], [40cm]·[54cm], [42cm]·[57cm], [44cm]·[60cm], [46cm]·[63cm], [48cm]·[66cm], [50cm]·[69cm]",1,0,,,
variation,MU04010002222,,1,0,visible,,Dimensiuni: 52 * 72 cm,taxable,1,0,0,315,,,https://static.musaibrand.com/images/models/0401/model/large/0401_02222_2_1.jpg,MU0401,1,Size,XS,,1,,Color,Negru/Fluor verde,,1,,,,,,,,,,,,[52cm]·[72cm],8435782524246
variation,MU04010102222,,1,0,visible,,Dimensiuni: 56 * 76 cm,taxable,1,0,0,315,,,https://static.musaibrand.com/images/models/0401/model/large/0401_02222_2_1.jpg,MU0401,2,Size,S,,1,,Color,Negru/Fluor verde,,1,,,,,,,,,,,,[56cm]·[76cm],8435782524284
variation,MU04010202222,,1,0,visible,,Dimensiuni: 59 * 78 cm,taxable,1,0,0,315,,,https://static.musaibrand.com/images/models/0401/model/large/0401_02222_2_1.jpg,MU0401,3,Size,M,,1,,Color,Negru/Fluor verde,,1,,,,,,,,,,,,[59cm]·[78cm],8435782524321
