Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?,Regular price,Categories,Tags,Images,Parent,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 4 default,Meta: dimensions,Meta: ean
variation,MU03062501-K,,1,0,visible,,Dimensiuni: 43 * 50 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_01_2_1.jpg,MU0306-K,10,Size,8,,1,,Color,Alb,,1,,,,,,,,,,,,[43cm]·[50cm],8435782519921
variation,MU03062601-K,,1,0,visible,,Dimensiuni: 45 * 56 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_01_2_1.jpg,MU0306-K,11,Size,10,,1,,Color,Alb,,1,,,,,,,,,,,,[45cm]·[56cm],8435782520057
variation,MU03062701-K,,1,0,visible,,Dimensiuni: 47 * 49 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_01_2_1.jpg,MU0306-K,12,Size,12,,1,,Color,Alb,,1,,,,,,,,,,,,[47cm]·[49cm],8435782520187
variation,MU03062801-K,,1,0,visible,,Dimensiuni: 49 * 64 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_01_2_1.jpg,MU0306-K,13,Size,14,,1,,Color,Alb,,1,,,,,,,,,,,,[49cm]·[64cm],8435782520316
variation,MU03060002-K,,1,0,visible,,Dimensiuni: 54 * 67 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_02_2_1.jpg,MU0306-K,14,Size,XS,,1,,Color,Negru,,1,,,,,,,,,,,,[54cm]·[67cm],8435782518764
variation,MU03060102-K,,1,0,visible,,"Dimensiuni: 56 * 68,5 cm",taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_02_2_1.jpg,MU0306-K,15,Size,S,,1,,Color,Negru,,1,,,,,,,,,,,,"[56cm]·[68,5cm]",8435782518894
variation,MU03060202-K,,1,0,visible,,Dimensiuni: 58 * 70 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_02_2_1.jpg,MU0306-K,16,Size,M,,1,,Color,Negru,,1,,,,,,,,,,,,[58cm]·[70cm],8435782519020
variation,MU03060302-K,,1,0,visible,,Dimensiuni: 60 * 72 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_02_2_1.jpg,MU0306-K,17,Size,L,,1,,Color,Negru,,1,,,,,,,,,,,,[60cm]·[72cm],8435782519150
variation,MU03060402-K,,1,0,visible,,Dimensiuni: 63 * 73 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_02_2_1.jpg,MU0306-K,18,Size,XL,,1,,Color,Negru,,1,,,,,,,,,,,,[63cm]·[73cm],8435782519280
variation,MU03060502-K,,1,0,visible,,Dimensiuni: 66 * 75 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_02_2_1.jpg,MU0306-K,19,Size,2XL,,1,,Color,Negru,,1,,,,,,,,,,,,[66cm]·[75cm],8435782519419
variation,MU03060602-K,,1,0,visible,,Dimensiuni: 69 * 76 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_02_2_1.jpg,MU0306-K,20,Size,3XL,,1,,Color,Negru,,1,,,,,,,,,,,,[69cm]·[76cm],8435782519549
variation,MU03062202-K,,1,0,visible,,Dimensiuni: 37 * 44 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_02_2_1.jpg,MU0306-K,21,Size,4,,1,,Color,Negru,,1,,,,,,,,,,,,[37cm]·[44cm],8435782519679
variation,MU03062402-K,,1,0,visible,,Dimensiuni: 40 * 48 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_02_2_1.jpg,MU0306-K,22,Size,6,,1,,Color,Negru,,1,,,,,,,,,,,,[40cm]·[48cm],8435782519808
variation,MU03062502-K,,1,0,visible,,Dimensiuni: 43 * 50 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_02_2_1.jpg,MU0306-K,23,Size,8,,1,,Color,Negru,,1,,,,,,,,,,,,[43cm]·[50cm],8435782519938
variation,MU03062602-K,,1,0,visible,,Dimensiuni: 45 * 56 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_02_2_1.jpg,MU0306-K,24,Size,10,,1,,Color,Negru,,1,,,,,,,,,,,,[45cm]·[56cm],8435782520064
variation,MU03062702-K,,1,0,visible,,Dimensiuni: 47 * 49 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_02_2_1.jpg,MU0306-K,25,Size,12,,1,,Color,Negru,,1,,,,,,,,,,,,[47cm]·[49cm],8435782520194
variation,MU03062802-K,,1,0,visible,,Dimensiuni: 49 * 64 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_02_2_1.jpg,MU0306-K,26,Size,14,,1,,Color,Negru,,1,,,,,,,,,,,,[49cm]·[64cm],8435782520323
variation,MU03060003-K,,1,0,visible,,Dimensiuni: 54 * 67 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_03_2_1.jpg,MU0306-K,27,Size,XS,,1,,Color,Galben,,1,,,,,,,,,,,,[54cm]·[67cm],8435782518771
variation,MU03060103-K,,1,0,visible,,"Dimensiuni: 56 * 68,5 cm",taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_03_2_1.jpg,MU0306-K,28,Size,S,,1,,Color,Galben,,1,,,,,,,,,,,,"[56cm]·[68,5cm]",8435782518900
variation,MU03060203-K,,1,0,visible,,Dimensiuni: 58 * 70 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_03_2_1.jpg,MU0306-K,29,Size,M,,1,,Color,Galben,,1,,,,,,,,,,,,[58cm]·[70cm],8435782519037
variation,MU03060303-K,,1,0,visible,,Dimensiuni: 60 * 72 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_03_2_1.jpg,MU0306-K,30,Size,L,,1,,Color,Galben,,1,,,,,,,,,,,,[60cm]·[72cm],8435782519167
variation,MU03060403-K,,1,0,visible,,Dimensiuni: 63 * 73 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_03_2_1.jpg,MU0306-K,31,Size,XL,,1,,Color,Galben,,1,,,,,,,,,,,,[63cm]·[73cm],8435782519297
variation,MU03060503-K,,1,0,visible,,Dimensiuni: 66 * 75 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_03_2_1.jpg,MU0306-K,32,Size,2XL,,1,,Color,Galben,,1,,,,,,,,,,,,[66cm]·[75cm],8435782519426
variation,MU03060603-K,,1,0,visible,,Dimensiuni: 69 * 76 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_03_2_1.jpg,MU0306-K,33,Size,3XL,,1,,Color,Galben,,1,,,,,,,,,,,,[69cm]·[76cm],8435782519556
variation,MU03062203-K,,1,0,visible,,Dimensiuni: 37 * 44 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_03_2_1.jpg,MU0306-K,34,Size,4,,1,,Color,Galben,,1,,,,,,,,,,,,[37cm]·[44cm],8435782519686
variation,MU03062403-K,,1,0,visible,,Dimensiuni: 40 * 48 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_03_2_1.jpg,MU0306-K,35,Size,6,,1,,Color,Galben,,1,,,,,,,,,,,,[40cm]·[48cm],8435782519815
variation,MU03062503-K,,1,0,visible,,Dimensiuni: 43 * 50 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_03_2_1.jpg,MU0306-K,36,Size,8,,1,,Color,Galben,,1,,,,,,,,,,,,[43cm]·[50cm],8435782519945
variation,MU03062603-K,,1,0,visible,,Dimensiuni: 45 * 56 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_03_2_1.jpg,MU0306-K,37,Size,10,,1,,Color,Galben,,1,,,,,,,,,,,,[45cm]·[56cm],8435782520071
variation,MU03062703-K,,1,0,visible,,Dimensiuni: 47 * 49 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_03_2_1.jpg,MU0306-K,38,Size,12,,1,,Color,Galben,,1,,,,,,,,,,,,[47cm]·[49cm],8435782520200
variation,MU03062803-K,,1,0,visible,,Dimensiuni: 49 * 64 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_03_2_1.jpg,MU0306-K,39,Size,14,,1,,Color,Galben,,1,,,,,,,,,,,,[49cm]·[64cm],8435782520330
variation,MU03060005-K,,1,0,visible,,Dimensiuni: 54 * 67 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_05_2_1.jpg,MU0306-K,40,Size,XS,,1,,Color,Albastru regal,,1,,,,,,,,,,,,[54cm]·[67cm],8435782518788
variation,MU03060105-K,,1,0,visible,,"Dimensiuni: 56 * 68,5 cm",taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_05_2_1.jpg,MU0306-K,41,Size,S,,1,,Color,Albastru regal,,1,,,,,,,,,,,,"[56cm]·[68,5cm]",8435782518917
variation,MU03060205-K,,1,0,visible,,Dimensiuni: 58 * 70 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_05_2_1.jpg,MU0306-K,42,Size,M,,1,,Color,Albastru regal,,1,,,,,,,,,,,,[58cm]·[70cm],8435782519044
variation,MU03060305-K,,1,0,visible,,Dimensiuni: 60 * 72 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_05_2_1.jpg,MU0306-K,43,Size,L,,1,,Color,Albastru regal,,1,,,,,,,,,,,,[60cm]·[72cm],8435782519174
variation,MU03060405-K,,1,0,visible,,Dimensiuni: 63 * 73 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_05_2_1.jpg,MU0306-K,44,Size,XL,,1,,Color,Albastru regal,,1,,,,,,,,,,,,[63cm]·[73cm],8435782519303
variation,MU03060505-K,,1,0,visible,,Dimensiuni: 66 * 75 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_05_2_1.jpg,MU0306-K,45,Size,2XL,,1,,Color,Albastru regal,,1,,,,,,,,,,,,[66cm]·[75cm],8435782519433
variation,MU03060605-K,,1,0,visible,,Dimensiuni: 69 * 76 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_05_2_1.jpg,MU0306-K,46,Size,3XL,,1,,Color,Albastru regal,,1,,,,,,,,,,,,[69cm]·[76cm],8435782519563
variation,MU03062205-K,,1,0,visible,,Dimensiuni: 37 * 44 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_05_2_1.jpg,MU0306-K,47,Size,4,,1,,Color,Albastru regal,,1,,,,,,,,,,,,[37cm]·[44cm],8435782519693
variation,MU03062405-K,,1,0,visible,,Dimensiuni: 40 * 48 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_05_2_1.jpg,MU0306-K,48,Size,6,,1,,Color,Albastru regal,,1,,,,,,,,,,,,[40cm]·[48cm],8435782519822
variation,MU03062505-K,,1,0,visible,,Dimensiuni: 43 * 50 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_05_2_1.jpg,MU0306-K,49,Size,8,,1,,Color,Albastru regal,,1,,,,,,,,,,,,[43cm]·[50cm],8435782519952
variation,MU03062605-K,,1,0,visible,,Dimensiuni: 45 * 56 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_05_2_1.jpg,MU0306-K,50,Size,10,,1,,Color,Albastru regal,,1,,,,,,,,,,,,[45cm]·[56cm],8435782520088
variation,MU03062705-K,,1,0,visible,,Dimensiuni: 47 * 49 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_05_2_1.jpg,MU0306-K,51,Size,12,,1,,Color,Albastru regal,,1,,,,,,,,,,,,[47cm]·[49cm],8435782520217
variation,MU03062805-K,,1,0,visible,,Dimensiuni: 49 * 64 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_05_2_1.jpg,MU0306-K,52,Size,14,,1,,Color,Albastru regal,,1,,,,,,,,,,,,[49cm]·[64cm],8435782520347
variation,MU03060010-K,,1,0,visible,,Dimensiuni: 54 * 67 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_10_2_1.jpg,MU0306-K,53,Size,XS,,1,,Color,Sky blue,,1,,,,,,,,,,,,[54cm]·[67cm],8435782518795
variation,MU03060110-K,,1,0,visible,,"Dimensiuni: 56 * 68,5 cm",taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_10_2_1.jpg,MU0306-K,54,Size,S,,1,,Color,Sky blue,,1,,,,,,,,,,,,"[56cm]·[68,5cm]",8435782518924
variation,MU03060210-K,,1,0,visible,,Dimensiuni: 58 * 70 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_10_2_1.jpg,MU0306-K,55,Size,M,,1,,Color,Sky blue,,1,,,,,,,,,,,,[58cm]·[70cm],8435782519051
variation,MU03060310-K,,1,0,visible,,Dimensiuni: 60 * 72 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_10_2_1.jpg,MU0306-K,56,Size,L,,1,,Color,Sky blue,,1,,,,,,,,,,,,[60cm]·[72cm],8435782519181
variation,MU03060410-K,,1,0,visible,,Dimensiuni: 63 * 73 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_10_2_1.jpg,MU0306-K,57,Size,XL,,1,,Color,Sky blue,,1,,,,,,,,,,,,[63cm]·[73cm],8435782519310
variation,MU03060510-K,,1,0,visible,,Dimensiuni: 66 * 75 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_10_2_1.jpg,MU0306-K,58,Size,2XL,,1,,Color,Sky blue,,1,,,,,,,,,,,,[66cm]·[75cm],8435782519440
variation,MU03060610-K,,1,0,visible,,Dimensiuni: 69 * 76 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_10_2_1.jpg,MU0306-K,59,Size,3XL,,1,,Color,Sky blue,,1,,,,,,,,,,,,[69cm]·[76cm],8435782519570
variation,MU03062210-K,,1,0,visible,,Dimensiuni: 37 * 44 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_10_2_1.jpg,MU0306-K,60,Size,4,,1,,Color,Sky blue,,1,,,,,,,,,,,,[37cm]·[44cm],8435782519709
variation,MU03062410-K,,1,0,visible,,Dimensiuni: 40 * 48 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_10_2_1.jpg,MU0306-K,61,Size,6,,1,,Color,Sky blue,,1,,,,,,,,,,,,[40cm]·[48cm],8435782519839
variation,MU03062510-K,,1,0,visible,,Dimensiuni: 43 * 50 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_10_2_1.jpg,MU0306-K,62,Size,8,,1,,Color,Sky blue,,1,,,,,,,,,,,,[43cm]·[50cm],8435782519969
variation,MU03062610-K,,1,0,visible,,Dimensiuni: 45 * 56 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_10_2_1.jpg,MU0306-K,63,Size,10,,1,,Color,Sky blue,,1,,,,,,,,,,,,[45cm]·[56cm],8435782520095
variation,MU03062710-K,,1,0,visible,,Dimensiuni: 47 * 49 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_10_2_1.jpg,MU0306-K,64,Size,12,,1,,Color,Sky blue,,1,,,,,,,,,,,,[47cm]·[49cm],8435782520224
variation,MU03062810-K,,1,0,visible,,Dimensiuni: 49 * 64 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_10_2_1.jpg,MU0306-K,65,Size,14,,1,,Color,Sky blue,,1,,,,,,,,,,,,[49cm]·[64cm],8435782520354
variation,MU030600176-K,,1,0,visible,,Dimensiuni: 54 * 67 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_176_2_1.jpg,MU0306-K,66,Size,XS,,1,,Color,Fluor turcoaz,,1,,,,,,,,,,,,[54cm]·[67cm],8435782518801
variation,MU030601176-K,,1,0,visible,,"Dimensiuni: 56 * 68,5 cm",taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_176_2_1.jpg,MU0306-K,67,Size,S,,1,,Color,Fluor turcoaz,,1,,,,,,,,,,,,"[56cm]·[68,5cm]",8435782518931
variation,MU030602176-K,,1,0,visible,,Dimensiuni: 58 * 70 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_176_2_1.jpg,MU0306-K,68,Size,M,,1,,Color,Fluor turcoaz,,1,,,,,,,,,,,,[58cm]·[70cm],8435782519068
variation,MU030603176-K,,1,0,visible,,Dimensiuni: 60 * 72 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0306-K/model/large/0306-K_176_2_1.jpg,MU0306-K,69,Size,L,,1,,Color,Fluor turcoaz,,1,,,,,,,,,,,,[60cm]·[72cm],8435782519198
